"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim4Fold24",140.166666666667,1.04035301247002e-05,-11.4733653743447,105.587635226574,4,3.56249093191588
"Sim4Fold25",149.5,9.41017654243299e-05,-9.27113375039771,56.0127320306187,4,3.56249093191588
"Sim4Fold26",133,1.51330358522292e-05,-11.09863039912,94.9905227606275,4,3.56249093191588
"Sim4Fold27",152.333333333333,0.000263966923534867,-8.23968675230802,41.0451439819635,4,3.56249093191588
"Sim4Fold28",212.5,9.45810537476639e-06,-11.5686384724675,108.453591486065,4,3.56249093191588
"Sim4Fold29",242.333333333333,1.68401661059944e-06,-13.2943287784164,175.075516699383,4,3.56249093191588
"Sim4Fold30",254.666666666667,4.48466385809865e-07,-14.6174321062834,251.250150053045,4,3.56249093191588
"Sim4Fold31",256.166666666667,0.000104494009804979,-9.16638081064279,54.2994007399929,4,3.56249093191588
"Sim4Fold32",283.5,3.5309733452199e-06,-12.5539369898373,142.742854582812,4,3.56249093191588
"Sim4Fold33",335.833333333333,7.26694533676496e-06,-11.8321745284766,116.767946511041,4,3.56249093191588
"Sim4Fold34",347.833333333333,0.000491576998902102,-7.6178919696052,33.8118748362318,4,3.56249093191588
"Sim4Fold35",353.333333333333,2.36645751552754e-05,-10.651531347217,83.6476299371005,4,3.56249093191588
"Sim4Fold36",387,2.20744232911021e-06,-13.0236760297879,162.51603371765,4,3.56249093191588
"Sim4Fold37",395.666666666667,1.40183623115929e-06,-13.4777275870455,184.111687975322,4,3.56249093191588
"Sim4Fold38",451.833333333333,3.56635769069974e-06,-12.5439657376928,142.349180873995,4,3.56249093191588
"Sim4Fold39",564.5,1.14057635595991e-05,-11.3813917549206,102.888625021684,4,3.56249093191588
"Sim4Fold40",487.666666666667,1.65259015065042e-06,-13.3131667126085,175.983603759564,4,3.56249093191588
"Sim4Fold41",642,4.37970497188509e-05,-10.0359441008676,70.0716664090325,4,3.56249093191588
"Sim4Fold42",731.166666666667,0.000309081639616416,-8.08190511008439,39.0952698782533,4,3.56249093191588
"Sim4Fold43",932.333333333333,4.19237545124078e-05,-10.0796579582119,70.9644704152615,4,3.56249093191588
"Sim4Fold44",952.666666666667,4.27799582865568e-05,-10.0594408293793,70.550275199551,4,3.56249093191588
"Sim4Fold45",1227.66666666667,0.00179464927220209,-6.32294566766418,22.0883903156768,4,3.56249093191588
"Sim4Fold46",1530.5,4.21959385662194e-05,-10.0731865840606,70.8316479018273,4,3.56249093191588
"Sim4Fold47",1587.83333333333,0.00851075512271562,-4.76642460675934,12.4338868803748,4,3.56249093191588
"Sim4Fold48",2744.83333333333,0.00215745028063571,-6.13882818016877,20.7259416462772,4,3.56249093191588
"Sim4Fold49",5284.66666666667,3.36036282956283e-05,-10.3008765118361,75.6444603012947,4,3.56249093191588
"Sim1Fold1",0.833333333333333,0.668887195548711,-0.402139849590388,0.197886705134775,1,3.56249093191588
"Sim1Fold2",2.66666666666667,0.570483322208593,-0.561271343746944,0.351649453226015,1,3.56249093191588
"Sim1Fold3",1.5,0.29148719963436,-1.23275918621627,1.28579346346327,1,3.56249093191588
"Sim1Fold4",4.83333333333333,0.6730792700826,-0.39589217011823,0.192535385319439,1,3.56249093191588
"Sim1Fold5",4.33333333333333,0.0400532863513392,-3.21754455262098,6.12645526441829,1,3.56249093191588
"Sim1Fold6",4.83333333333333,0.424517796352507,-0.856801351017595,0.71247277472745,1,3.56249093191588
"Sim1Fold7",10.3333333333333,0.180639472652349,-1.71125209791438,2.17502665421806,1,3.56249093191588
"Sim1Fold8",17.5,0.666258113004754,-0.406078126458393,0.201288488270773,1,3.56249093191588
"Sim1Fold9",12.1666666666667,0.204533347902728,-1.58702424636483,1.92771072295041,1,3.56249093191588
"Sim1Fold10",16.5,0.939359758594744,-0.0625567436553681,0.00618424025310264,1,3.56249093191588
"Sim1Fold11",22.6666666666667,0.0153392596400864,-4.17733974756586,9.71424128241478,1,3.56249093191588
"Sim1Fold12",20.3333333333333,0.982338210152155,-0.0178196203994373,0.000523488099824114,1,3.56249093191588
"Sim1Fold13",37.3333333333333,0.781907845888419,-0.246018389513447,0.0822989866097489,1,3.56249093191588
"Sim1Fold14",47,0.58286670530535,-0.539796754612684,0.32905598410603,1,3.56249093191588
"Sim1Fold15",53,0.613627022836911,-0.488367990073341,0.277202298869582,1,3.56249093191588
"Sim1Fold16",51.6666666666667,0.0393107920433302,-3.23625619110393,6.1875799705558,1,3.56249093191588
"Sim1Fold17",64.8333333333333,0.700708004455085,-0.355664020158574,0.159442754314917,1,3.56249093191588
"Sim1Fold18",77.1666666666667,0.775345892305619,-0.254446036544246,0.0874939920469251,1,3.56249093191588
"Sim1Fold19",78.8333333333333,0.816690509198474,-0.202495069600732,0.0576105562015563,1,3.56249093191588
"Sim1Fold20",100.666666666667,0.172979131513121,-1.75458431885218,2.26398390125833,1,3.56249093191588
"Sim1Fold21",122.833333333333,0.923314230192828,-0.079785658004737,0.00990381710072443,1,3.56249093191588
"Sim1Fold22",111,0.221748035029426,-1.50621351902934,1.77298026300959,1,3.56249093191588
"Sim1Fold23",98.3333333333333,0.8985788158783,-0.106940857208539,0.0173720336492574,1,3.56249093191588
"Sim1Fold24",135.5,0.403165577186076,-0.90840793991202,0.784103002387386,1,3.56249093191588
