"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.667Fold15",44.5,0.119421277076082,-2.12509789393218,3.08846726093931,0.667,3.49817709706347
"Sim0.667Fold16",57,0.143916960924369,-1.93851880598604,2.66235241405655,0.667,3.49817709706347
"Sim0.667Fold17",58.1666666666667,0.561713472527636,-0.576763394458763,0.368567639585125,0.667,3.49817709706347
"Sim0.667Fold18",64.1666666666667,0.137416828423368,-1.98473642908545,2.76544008297841,0.667,3.49817709706347
"Sim0.667Fold19",93.1666666666667,0.00357547266460549,-5.63365789769999,17.4333224527249,0.667,3.49817709706347
"Sim0.667Fold20",115.333333333333,0.148548987632181,-1.90684049209384,2.5926261473191,0.667,3.49817709706347
"Sim0.667Fold21",109.833333333333,0.143843355878296,-1.93903037789767,2.66348463110891,0.667,3.49817709706347
"Sim0.667Fold22",126.166666666667,0.0546703105631867,-2.90643448540385,5.17266228059934,0.667,3.49817709706347
"Sim0.667Fold23",129.5,0.0383710105169735,-3.26045303894879,6.2891779007207,0.667,3.49817709706347
"Sim0.667Fold24",160.166666666667,0.0364467101406549,-3.31190408137301,6.46113161497019,0.667,3.49817709706347
"Sim0.667Fold25",191.5,0.000105641597443093,-9.15545834907552,54.8222658219615,0.667,3.49817709706347
"Sim0.667Fold26",158.333333333333,0.312370499225702,-1.16356529817187,1.17304925305041,0.667,3.49817709706347
"Sim0.667Fold27",210.666666666667,0.0222580131739014,-3.80505319255843,8.24283162616422,0.667,3.49817709706347
"Sim0.667Fold28",191.166666666667,0.494646498586072,-0.703911915806499,0.515202060048905,0.667,3.49817709706347
"Sim0.667Fold29",228.5,0.166443491548068,-1.79309941726919,2.34849110434027,0.667,3.49817709706347
"Sim0.667Fold30",266,0.656144944380215,-0.421373562645194,0.214854721079558,0.667,3.49817709706347
"Sim0.667Fold31",282.833333333333,0.14300738439101,-1.94485901095751,2.67639858113008,0.667,3.49817709706347
"Sim0.667Fold32",321.5,0.00179797921823584,-6.32109190126656,22.2503407541859,0.667,3.49817709706347
"Sim0.667Fold33",301.166666666667,0.513610220827453,-0.666290626439417,0.470021062216094,0.667,3.49817709706347
"Sim0.667Fold34",316,0.0127961050685493,-4.35861444588221,10.5576794877174,0.667,3.49817709706347
